micro_code,micro_name,micro_name_ibge,region_code,region_name,month,year,dengue_cases,population,tmax,pdsi,ID_time,ID_space
25007,Serra Teixeira,SERRA DO TEIXEIRA,2,Northeast,4,2019,246,122149,30.3853054,-1.269727945,52,159
25008,Serid<f3> Ocid.PB,SERIDÓ OCIDENTAL PARAIBANO,2,Northeast,4,2019,8,41092,31.18275261,-0.393269926,52,160
25009,Serid<f3> Or.PB,SERIDÓ ORIENTAL PARAIBANO,2,Northeast,4,2019,15,79134,30.1496048,-1.026306868,52,161
25010,Cariri Ocid.,CARIRI OCIDENTAL,2,Northeast,4,2019,52,128265,29.5880127,-1.65968442,52,162
25011,Cariri Oriental,CARIRI ORIENTAL,2,Northeast,4,2019,9,67027,29.86484909,-1.600263596,52,163
25012,Curimata<fa> Ocid.,CURIMATAÚ OCIDENTAL,2,Northeast,4,2019,23,128388,29.91892433,-1.767157912,52,164
25013,Curimata<fa> Or.,CURIMATAÚ ORIENTAL,2,Northeast,4,2019,75,96326,30.04473686,-2.984307051,52,165
25014,Esperan<e7>a,ESPERANÇA,2,Northeast,4,2019,121,57335,30.17611313,-3.190890551,52,166
25015,Brejo PB,BREJO PARAIBANO,2,Northeast,4,2019,111,115979,30.06764984,-3.102761269,52,167
25016,Guarabira,GUARABIRA,2,Northeast,4,2019,45,171265,30.6184864,-3.910004616,52,168
25017,Campina Grande,CAMPINA GRANDE,2,Northeast,4,2019,10,534144,30.18934822,-2.643162727,52,169
25018,Itabaiana,ITABAIANA,2,Northeast,4,2019,17,111566,30.55189896,-3.259772539,52,170
25019,Umbuzeiro,UMBUZEIRO,2,Northeast,4,2019,5,54388,30.20558739,-2.530929089,52,171
25020,Litoral Norte,LITORAL NORTE,2,Northeast,4,2019,30,152330,30.80005836,-4.249539852,52,172
25021,Sap<e9>,SAPÉ,2,Northeast,4,2019,42,140071,30.80000114,-3.32602787,52,173
25022,Jo<e3>o Pessoa,JOÃO PESSOA,2,Northeast,4,2019,1749,1147967,30.6686039,-3.503845215,52,174
25023,Litoral Sul PB,LITORAL SUL,2,Northeast,4,2019,38,88939,30.66434669,-3.414516926,52,175
26001,Araripina,ARARIPINA,2,Northeast,4,2019,25,333854,30.66419411,-2.965988874,52,176
26002,Salgueiro,SALGUEIRO,2,Northeast,4,2019,719,172795,30.95275307,-3.17868185,52,177
26003,Paje<fa>,PAJEÚ,2,Northeast,4,2019,429,332581,30.15963554,-1.66767931,52,178
26004,Sert<e3>o Moxot<f3>,SERTÃO DO MOXOTÓ,2,Northeast,4,2019,149,233991,30.09444618,-2.08458972,52,179
26005,Petrolina,PETROLINA,2,Northeast,4,2019,244,514528,31.52252388,-3.716346741,52,180
26006,Itaparica,ITAPARICA,2,Northeast,4,2019,16,148561,31.40705872,-2.445044279,52,181
26007,Vale do Ipanema,VALE DO IPANEMA,2,Northeast,4,2019,45,196573,29.00554085,-2.819195032,52,182
26008,Vale do Ipojuca,VALE DO IPOJUCA,2,Northeast,4,2019,85,940713,28.51557541,-2.634733438,52,183
26009,Alto Capibaribe,ALTO CAPIBARIBE,2,Northeast,4,2019,8,319304,29.93724823,-2.025101662,52,184
26010,M.Capibaribe,MÉDIO CAPIBARIBE,2,Northeast,4,2019,72,260135,30.0370369,-3.041878223,52,185
26011,Garanhuns,GARANHUNS,2,Northeast,4,2019,396,470577,28.39951515,-3.164318323,52,186
26012,Brejo PE,BREJO PERNAMBUCANO,2,Northeast,4,2019,66,225062,28.66813087,-3.114724398,52,187
26013,Mata Set.PE,MATA SETENTRIONAL PERNAMBUCANA,2,Northeast,4,2019,288,568724,30.53790474,-3.511382103,52,188
26014,Vit<f3>ria S.Ant<e3>o,VITÓRIA DE SANTO ANTÃO,2,Northeast,4,2019,22,231668,30.13126564,-3.476617575,52,189
26015,Mata Merid.PE,MATA MERIDIONAL PERNAMBUCANA,2,Northeast,4,2019,206,605127,29.85136414,-2.948641539,52,190
26016,Itamarac<e1>,ITAMARACÁ,2,Northeast,4,2019,618,190452,30.43152618,-3.777044535,52,191
26017,Recife,RECIFE,2,Northeast,4,2019,1089,3506113,30.26480484,-3.552410841,52,192
26018,Suape,SUAPE,2,Northeast,4,2019,369,303252,30.15341568,-3.399202824,52,193
27001,Serr.Sert<e3>o AL,SERRANA DO SERTÃO ALAGOANO,2,Northeast,4,2019,28,92052,30.94096184,-3.205097675,52,194
27002,Sert.S.Franc.AL,ALAGOANA DO SERTÃO DO SÃO FRANCISCO,2,Northeast,4,2019,4,86428,31.22909355,-3.031024218,52,195
27003,Santana Ipanema,SANTANA DO IPANEMA,2,Northeast,4,2019,14,178395,30.8005085,-3.378748894,52,196
27004,Batalha,BATALHA,2,Northeast,4,2019,5,96234,31.10978317,-3.204308748,52,197
27005,Palmeira <cd>ndios,PALMEIRA DOS ÍNDIOS,2,Northeast,4,2019,21,179383,29.71049881,-3.266607285,52,198
27006,Arapiraca,ARAPIRACA,2,Northeast,4,2019,1113,439919,30.76408958,-2.828868628,52,199
27007,Traipu,TRAIPU,2,Northeast,4,2019,4,39799,30.91629982,-2.926532745,52,200
27008,Serr.Quilombos,SERRANA DOS QUILOMBOS,2,Northeast,4,2019,140,151846,29.12661743,-3.367686272,52,201
27009,Mata AL,MATA ALAGOANA,2,Northeast,4,2019,83,317733,29.79972076,-3.033878088,52,202
27010,Litoral N AL,LITORAL NORTE ALAGOANO,2,Northeast,4,2019,79,72047,29.92464638,-2.759995222,52,203
27011,Macei<f3>,MACEIÓ,2,Northeast,4,2019,387,1245479,29.86024475,-3.074594498,52,204
27012,S.Miguel Campos,SÃO MIGUEL DOS CAMPOS,2,Northeast,4,2019,14,307213,30.585989,-3.302401543,52,205
27013,Penedo,PENEDO,2,Northeast,4,2019,30,130829,30.84493828,-3.120719433,52,206
28001,Sert.S.Franc.SE,SERGIPANA DO SERTÃO DO SÃO FRANCISCO,2,Northeast,4,2019,36,173135,31.10541153,-3.495180607,52,207
28002,Carira,CARIRA,2,Northeast,4,2019,4,74788,30.66780853,-3.221636057,52,208
28003,NS das Dores,NOSSA SENHORA DAS DORES,2,Northeast,4,2019,6,67416,30.79999924,-3.709905624,52,209
28004,Agr.Itabaiana,AGRESTE DE ITABAIANA,2,Northeast,4,2019,2,174087,30.70624542,-3.461858511,52,210
28005,Tobias Barreto,TOBIAS BARRETO,2,Northeast,4,2019,6,116403,30.77796936,-3.364937305,52,211
28006,Agr.Lagarto,AGRESTE DE LAGARTO,2,Northeast,4,2019,1,124213,30.63271141,-3.021851301,52,212
28007,Propri<e1>,PROPRIÁ,2,Northeast,4,2019,35,94943,30.80541229,-3.079202175,52,213
28008,Cotinguiba,COTINGUIBA,2,Northeast,4,2019,0,52157,30.77974701,-3.654878139,52,214
28009,Japaratuba,JAPARATUBA,2,Northeast,4,2019,1,59609,30.51243591,-3.013072968,52,215
28010,B.Cotinguiba,BAIXO COTINGUIBA,2,Northeast,4,2019,2,100189,30.65892792,-3.517888546,52,216
28011,Aracaju,ARACAJU,2,Northeast,4,2019,66,961120,30.81352043,-3.58015132,52,217
28012,Boquim,BOQUIM,2,Northeast,4,2019,0,165104,30.90852547,-3.09507513,52,218
28013,Est<e2>ncia,ESTÂNCIA,2,Northeast,4,2019,1,135532,30.95712662,-3.338849306,52,219
29001,Barreiras,BARREIRAS,2,Northeast,4,2019,755,342084,31.15277481,-2.110069036,52,220
29002,Cotegipe,COTEGIPE,2,Northeast,4,2019,119,118963,31.96422005,-3.168685436,52,221
29003,S Maria Vit<f3>ria,SANTA MARIA DA VITÓRIA,2,Northeast,4,2019,418,182440,30.95439911,-2.544524908,52,222
29004,Juazeiro,JUAZEIRO,2,Northeast,4,2019,45,492105,31.54714775,-3.519233704,52,223
29005,Paulo Afonso,PAULO AFONSO,2,Northeast,4,2019,16,181421,31.38365936,-3.181787491,52,224
29006,Barra,BARRA,2,Northeast,4,2019,14,182458,31.97228813,-3.073748589,52,225
29007,B Jesus da Lapa,BOM JESUS DA LAPA,2,Northeast,4,2019,28,180315,31.85257339,-3.30424571,52,226
29008,Senhor Bonfim,SENHOR DO BONFIM,2,Northeast,4,2019,50,302022,30.06913376,-3.730699301,52,227
29009,Irec<ea>,IRECÊ,2,Northeast,4,2019,827,394894,29.64243507,-3.413980961,52,228
29010,Jacobina,JACOBINA,2,Northeast,4,2019,563,338225,29.61650085,-3.501567125,52,229
29011,Itaberaba,ITABERABA,2,Northeast,4,2019,15,254393,30.54758453,-3.071876049,52,230
29012,F Santana,FEIRA DE SANTANA,2,Northeast,4,2019,2409,1068539,30.93000412,-2.906167269,52,231
29013,Jeremoabo,JEREMOABO,2,Northeast,4,2019,1,97224,30.91180801,-3.640747309,52,232
29014,Euclides Cunha,EUCLIDES DA CUNHA,2,Northeast,4,2019,646,302581,30.62099457,-3.40313673,52,233
29015,Ribeira Pombal,RIBEIRA DO POMBAL,2,Northeast,4,2019,76,333876,30.98949814,-3.715260983,52,234
29016,Serrinha,SERRINHA,2,Northeast,4,2019,308,439299,30.98799324,-2.85532856,52,235
29017,Alagoinhas,ALAGOINHAS,2,Northeast,4,2019,48,327094,31.05201721,-3.551769733,52,236
29018,Entre Rios,ENTRE RIOS,2,Northeast,4,2019,115,124858,30.98971748,-2.920132399,52,237
29019,Catu,CATU,2,Northeast,4,2019,198,229682,30.92642212,-3.325796843,52,238
29020,S Ant<f4>nio Jesus,SANTO ANTÔNIO DE JESUS,2,Northeast,4,2019,85,572784,30.70825958,-2.483747005,52,239
29021,Salvador,SALVADOR,2,Northeast,4,2019,548,3798807,30.77576256,-2.891309261,52,240
29022,Boquira,BOQUIRA,2,Northeast,4,2019,238,193787,30.06928444,-3.265407324,52,241
29023,Seabra,SEABRA,2,Northeast,4,2019,188,260825,29.07789803,-3.469716072,52,242
29024,Jequi<e9>,JEQUIÉ,2,Northeast,4,2019,84,514082,29.6331501,-2.736281157,52,243
29025,Livr.Brumado,LIVRAMENTO DO BRUMADO,2,Northeast,4,2019,163,101803,29.98201752,-3.074044943,52,244
29026,Guanambi,GUANAMBI,2,Northeast,4,2019,355,394309,30.83068466,-3.261424065,52,245
29027,Brumado,BRUMADO,2,Northeast,4,2019,35,227808,30.16289139,-2.831498146,52,246
29028,Vit.Conquista,VITÓRIA DA CONQUISTA,2,Northeast,4,2019,46,643604,29.23909569,-2.496538877,52,247
29029,Itapetinga,ITAPETINGA,2,Northeast,4,2019,5,198234,29.61786079,-1.278541565,52,248
29030,Valen<e7>a,VALENÇA,2,Northeast,4,2019,154,285265,30.26786423,-0.243365362,52,249
29031,Ilh<e9>us-Itabuna,ILHÉUS-ITABUNA,2,Northeast,4,2019,100,988370,30.09377861,-0.022826312,52,250
29032,Porto Seguro,PORTO SEGURO,2,Northeast,4,2019,77,800913,30.76766586,0.760304689,52,251
31001,Una<ed>,UNAÍ,3,Southeast,4,2019,1321,159350,30.95018196,-0.710591674,52,252
31002,Paracatu,PARACATU,3,Southeast,4,2019,1709,236461,31.09480476,-1.777049541,52,253
31003,Janu<e1>ria,JANUÁRIA,3,Southeast,4,2019,1210,291306,31.58753395,-2.462860584,52,254
31004,Jana<fa>ba,JANAÚBA,3,Southeast,4,2019,887,257882,31.21956253,-3.403761864,52,255
31005,Salinas,SALINAS,3,Southeast,4,2019,501,221964,30.19283676,-2.544033766,52,256
31006,Pirapora,PIRAPORA,3,Southeast,4,2019,758,174836,31.37284088,-1.320569038,52,257
31007,Montes Claros,MONTES CLAROS,3,Southeast,4,2019,3862,657908,31.08303642,-1.934663653,52,258
31008,Gr<e3>o Mogol,GRÃO MOGOL,3,Southeast,4,2019,211,44756,30.07150078,-1.989155531,52,259
31009,Bocai<fa>va,BOCAIÚVA,3,Southeast,4,2019,1313,73504,30.02409744,-0.014937297,52,260
31010,Diamantina,DIAMANTINA,3,Southeast,4,2019,433,84446,28.64438248,-1.088552237,52,261
31011,Capelinha,CAPELINHA,3,Southeast,4,2019,280,207574,30.14167595,-0.488886565,52,262
31012,Ara<e7>ua<ed>,ARAÇUAÍ,3,Southeast,4,2019,43,161963,30.77684021,-1.117365241,52,263
31013,Pedra Azul,PEDRA AZUL,3,Southeast,4,2019,3,82547,29.85004997,-1.678862214,52,264
31014,Almenara,ALMENARA,3,Southeast,4,2019,6,187399,30.05405426,-0.942598939,52,265
31015,Te<f3>filo Otoni,TEÓFILO OTONI,3,Southeast,4,2019,46,274515,30.59003639,-0.436304897,52,266
31016,Nanuque,NANUQUE,3,Southeast,4,2019,31,119470,30.8278904,-0.212707892,52,267
31017,Ituiutaba,ITUIUTABA,3,Southeast,4,2019,781,153138,32.35295868,-3.06936264,52,268
31018,Uberl<e2>ndia,UBERLÂNDIA,3,Southeast,4,2019,10428,922210,30.68322563,-2.243308783,52,269
31019,Patroc<ed>nio,PATROCÍNIO,3,Southeast,4,2019,1599,210531,29.32745743,-1.779060364,52,270
31020,Patos de Minas,PATOS DE MINAS,3,Southeast,4,2019,2103,273103,29.74324226,-2.601218462,52,271
31021,Frutal,FRUTAL,3,Southeast,4,2019,1068,201398,31.96238708,-1.715015411,52,272
31022,Uberaba,UBERABA,3,Southeast,4,2019,557,393297,30.01680183,-1.436959267,52,273
31023,Arax<e1>,ARAXÁ,3,Southeast,4,2019,746,230801,28.42308044,-2.256388187,52,274
31024,Tr<ea>s Marias,TRÊS MARIAS,3,Southeast,4,2019,706,104433,31.28000259,-2.201060772,52,275
31025,Curvelo,CURVELO,3,Southeast,4,2019,2513,158050,30.59471893,-1.667777538,52,276
31026,Bom Despacho,BOM DESPACHO,3,Southeast,4,2019,861,180069,30.65544701,-3.051045656,52,277
31027,Sete Lagoas,SETE LAGOAS,3,Southeast,4,2019,5161,435690,29.8136158,-1.963256359,52,278
31028,Conc. M. Dentro,CONCEIÇÃO DO MATO DENTRO,3,Southeast,4,2019,229,82814,29.07520676,-1.723816037,52,279
31029,Par<e1> de Minas,PARÁ DE MINAS,3,Southeast,4,2019,1181,137571,30.31963158,-2.824293375,52,280
31030,B Horizonte,BELO HORIZONTE,3,Southeast,4,2019,88768,5230438,28.86645889,-2.724475384,52,281
31031,Itabira,ITABIRA,3,Southeast,4,2019,1041,404510,29.3891201,-1.774878979,52,282
31032,Itaguara,ITAGUARA,3,Southeast,4,2019,717,64766,28.72878075,-3.268790007,52,283
31033,Ouro Preto,OURO PRETO,3,Southeast,4,2019,102,190682,28.10438728,-2.463529587,52,284
31034,Cons. Lafaiete,CONSELHEIRO LAFAIETE,3,Southeast,4,2019,322,271313,27.6724472,-2.426517248,52,285
31035,Guanh<e3>es,GUANHÃES,3,Southeast,4,2019,127,134798,29.71668625,-1.000174403,52,286
31036,Pe<e7>anha,PEÇANHA,3,Southeast,4,2019,138,80632,30.50124931,-1.065141678,52,287
31037,Gov. Valadares,GOVERNADOR VALADARES,3,Southeast,4,2019,234,435461,31.27548409,-0.612226844,52,288
31038,Mantena,MANTENA,3,Southeast,4,2019,71,65052,30.61066055,-0.583226562,52,289
31039,Ipatinga,IPATINGA,3,Southeast,4,2019,257,574414,30.66421127,-0.866946816,52,290
31040,Caratinga,CARATINGA,3,Southeast,4,2019,99,266686,30.49188423,-0.73444283,52,291
31041,Aimor<e9>s,AIMORÉS,3,Southeast,4,2019,312,152223,31.26504898,-1.008539915,52,292
31042,Piu<ed>,PIUÍ,3,Southeast,4,2019,228,86090,28.9488678,-3.811472893,52,293
31043,Divin<f3>polis,DIVINÓPOLIS,3,Southeast,4,2019,3179,560534,29.73801613,-3.580100536,52,294
31044,Formiga,FORMIGA,3,Southeast,4,2019,1135,159690,29.03380966,-3.631111383,52,295
31045,Campo Belo,CAMPO BELO,3,Southeast,4,2019,715,118013,28.31906509,-3.049683094,52,296
31046,Oliveira,OLIVEIRA,3,Southeast,4,2019,277,132655,28.01908302,-3.056253195,52,297
31047,Passos,PASSOS,3,Southeast,4,2019,941,241828,28.02589989,-2.300774813,52,298
31048,S. Seb. Para<ed>so,SÃO SEBASTIÃO DO PARAÍSO,3,Southeast,4,2019,505,278844,27.76919556,-0.659795403,52,299
31049,Alfenas,ALFENAS,3,Southeast,4,2019,202,241122,28.3608284,-1.607665658,52,300
31050,Varginha,VARGINHA,3,Southeast,4,2019,1131,473195,28.46304703,-2.080473185,52,301
31051,P. Caldas,POÇOS DE CALDAS,3,Southeast,4,2019,66,370919,27.19827461,0.43200922,52,302
31052,P. Alegre,POUSO ALEGRE,3,Southeast,4,2019,20,365331,25.86201477,0.519341767,52,303
31053,S Rita Sapuca<ed>,SANTA RITA DO SAPUCAÍ,3,Southeast,4,2019,25,151211,27.67496872,-0.423739076,52,304
31054,S. Louren<e7>o,SÃO LOURENÇO,3,Southeast,4,2019,13,220614,26.37450981,-0.435613483,52,305
31055,Andrel<e2>ndia,ANDRELÂNDIA,3,Southeast,4,2019,7,75050,27.09076309,-1.159416318,52,306
31056,Itajub<e1>,ITAJUBÁ,3,Southeast,4,2019,32,197606,26.47964096,0.267267436,52,307
31057,Lavras,LAVRAS,3,Southeast,4,2019,420,163196,27.89695358,-2.008322477,52,308
31058,S J del Rei,SÃO JOÃO DEL REI,3,Southeast,4,2019,357,193954,27.58371162,-2.262040138,52,309
31059,Barbacena,BARBACENA,3,Southeast,4,2019,61,237431,27.21133995,-2.038167953,52,310
31060,Ponte Nova,PONTE NOVA,3,Southeast,4,2019,97,187151,29.69171715,-2.136795044,52,311
31061,Manhua<e7>u,MANHUAÇU,3,Southeast,4,2019,114,295465,28.72725296,-1.338099837,52,312
31062,Vi<e7>osa,VIÇOSA,3,Southeast,4,2019,204,229266,28.60163498,-2.056638479,52,313
31063,Muria<e9>,MURIAÉ,3,Southeast,4,2019,363,290707,29.30367851,-0.47440207,52,314
31064,Ub<e1>,UBÁ,3,Southeast,4,2019,816,294745,29.50498581,-0.451793104,52,315
31065,Juiz de Fora,JUIZ DE FORA,3,Southeast,4,2019,2489,787723,28.31174469,-0.790623426,52,316
31066,Cataguases,CATAGUASES,3,Southeast,4,2019,27,226490,30.53905869,-0.243722215,52,317
32001,Barra S.Franc.,BARRA DE SÃO FRANCISCO,3,Southeast,4,2019,308,93942,31.31180191,-0.626717508,52,318
32002,Nova Ven<e9>cia,NOVA VENÉCIA,3,Southeast,4,2019,40,136024,31.63248825,0.481636167,52,319
32003,Colatina,COLATINA,3,Southeast,4,2019,83,218697,31.45096779,-0.61353147,52,320
32004,Montanha,MONTANHA,3,Southeast,4,2019,230,59267,31.61824226,1.440748572,52,321
32005,S<e3>o Mateus,SÃO MATEUS,3,Southeast,4,2019,278,218335,31.75942612,1.80861485,52,322
32006,Linhares,LINHARES,3,Southeast,4,2019,348,374642,31.56309128,1.508944869,52,323
32007,Afonso Cl<e1>udio,AFONSO CLÁUDIO,3,Southeast,4,2019,392,142481,29.36590958,-0.362119347,52,324
32008,Santa Teresa,SANTA TERESA,3,Southeast,4,2019,64,113281,30.26665306,-0.023077648,52,325
32009,Vit<f3>ria,VITÓRIA,3,Southeast,4,2019,4896,1832969,30.67925072,1.54864049,52,326
32010,Guarapari,GUARAPARI,3,Southeast,4,2019,251,215916,30.62013626,1.470308661,52,327
32011,Alegre,ALEGRE,3,Southeast,4,2019,528,166978,29.19642258,-1.399194479,52,328
32012,Cach.Itapemirim,CACHOEIRO DE ITAPEMIRIM,3,Southeast,4,2019,1788,361697,30.85532379,-0.96353668,52,329
32013,Itapemirim,ITAPEMIRIM,3,Southeast,4,2019,70,84421,31.24208832,0.656423151,52,330
33001,Itaperuna,ITAPERUNA,3,Southeast,4,2019,136,208046,30.59033012,-1.376240969,52,331
33002,S.Ant<f4>nio P<e1>dua,SANTO ANTÔNIO DE PÁDUA,3,Southeast,4,2019,268,127322,30.83312035,-1.028080702,52,332
33003,Campos Goytac.,CAMPOS DOS GOYTACAZES,3,Southeast,4,2019,84,637347,30.97030449,0.007926797,52,333
33004,Maca<e9>,MACAÉ,3,Southeast,4,2019,100,320901,30.0312767,-0.430606633,52,334
33005,Tr<ea>s Rios,TRÊS RIOS,3,Southeast,4,2019,18,165450,27.95631981,0.323752612,52,335
33006,Cantag/Cordeiro,CANTAGALO-CORDEIRO,3,Southeast,4,2019,4,66592,30.21411133,-0.308484256,52,336
33007,Nova Friburgo,NOVA FRIBURGO,3,Southeast,4,2019,28,245192,27.35685158,0.683916569,52,337
33008,S.M.Madalena,SANTA MARIA MADALENA,3,Southeast,4,2019,0,30387,29.5675869,-0.291050047,52,338
33009,Bacia de S.Jo<e3>o,BACIA DE SÃO JOÃO,3,Southeast,4,2019,83,216632,29.14598465,-0.876550734,52,339
33010,Lagos,LAGOS,3,Southeast,4,2019,223,645100,29.68963051,-1.932866216,52,340
33011,Vale Para<ed>ba RJ,VALE DO PARAÍBA FLUMINENSE,3,Southeast,4,2019,991,727517,27.86988068,0.144745633,52,341
33012,Barra do Pira<ed>,BARRA DO PIRAÍ,3,Southeast,4,2019,203,186181,28.96314049,-0.378250033,52,342
33013,Ba<ed>a I.Grande,BAÍA DA ILHA GRANDE,3,Southeast,4,2019,302,246950,27.59744072,0.29251653,52,343
33014,Vassouras,VASSOURAS,3,Southeast,4,2019,54,175076,29.00704002,0.025589118,52,344
33015,Serrana,SERRANA,3,Southeast,4,2019,35,510580,27.42812538,0.431649894,52,345
33016,Macacu-Caceribu,MACACU-CACERIBU,3,Southeast,4,2019,6,119138,28.71549225,0.099082366,52,346
33017,Itagua<ed>,ITAGUAÍ,3,Southeast,4,2019,42,259799,29.39995956,0.316872895,52,347
33018,Rio de Janeiro,RIO DE JANEIRO,3,Southeast,4,2019,5199,12376733,29.77879906,0.212256745,52,348
35001,Jales,JALES,3,Southeast,4,2019,1593,155797,31.96044922,-1.218207955,52,349
35002,Fernand<f3>polis,FERNANDÓPOLIS,3,Southeast,4,2019,1307,111202,31.76280975,-1.263969421,52,350
35003,Votuporanga,VOTUPORANGA,3,Southeast,4,2019,1525,154410,31.77206993,-1.072846651,52,351
35004,S.Jos<e9> R.Preto,SÃO JOSÉ DO RIO PRETO,3,Southeast,4,2019,15069,861433,31.31511688,-1.806347251,52,352
35005,Catanduva,CATANDUVA,3,Southeast,4,2019,1625,243970,30.73153877,-1.790171981,52,353
35006,Auriflama,AURIFLAMA,3,Southeast,4,2019,420,49459,31.66090202,-1.554014444,52,354
35007,Nhandeara,NHANDEARA,3,Southeast,4,2019,793,72503,31.45363426,-1.9264189,52,355
35008,Novo Horizonte,NOVO HORIZONTE,3,Southeast,4,2019,477,87478,30.97684288,-2.806306601,52,356
35009,Barretos,BARRETOS,3,Southeast,4,2019,1585,146776,30.96994591,-0.962343633,52,357
35010,S.Joaquim Barra,SÃO JOAQUIM DA BARRA,3,Southeast,4,2019,1793,234560,29.7836113,-1.033071041,52,358
35011,Ituverava,ITUVERAVA,3,Southeast,4,2019,194,103577,28.97085953,-0.858793437,52,359
35012,Franca,FRANCA,3,Southeast,4,2019,1402,427758,27.73022461,-1.239682317,52,360
35013,Jaboticabal,JABOTICABAL,3,Southeast,4,2019,3293,438608,30.28673744,-1.432807326,52,361
35014,Ribeir<e3>o Preto,RIBEIRÃO PRETO,3,Southeast,4,2019,6429,1199647,29.53226089,-0.87481302,52,362
35015,Batatais,BATATAIS,3,Southeast,4,2019,251,116450,28.32215118,-1.330010772,52,363
35016,Andradina,ANDRADINA,3,Southeast,4,2019,1730,193447,31.85165215,-1.951464057,52,364
35017,Ara<e7>atuba,ARAÇATUBA,3,Southeast,4,2019,2257,282943,31.51376343,-2.524694681,52,365
35018,Birigui,BIRIGUI,3,Southeast,4,2019,4076,289042,31.2650032,-3.143575668,52,366
35019,Lins,LINS,3,Southeast,4,2019,1706,175920,30.94715691,-3.657956362,52,367
35020,Bauru,BAURU,3,Southeast,4,2019,6575,617458,30.03181076,-2.567717552,52,368
35021,Ja<fa>,JAÚ,3,Southeast,4,2019,1623,385368,29.80778694,-0.986236215,52,369
35022,Avar<e9>,AVARÉ,3,Southeast,4,2019,55,200331,28.63816452,-1.381056309,52,370
35023,Botucatu,BOTUCATU,3,Southeast,4,2019,60,235497,28.89693642,-0.283124775,52,371
35024,Araraquara,ARARAQUARA,3,Southeast,4,2019,6928,561366,30.1211319,-0.816780567,52,372
35025,S<e3>o Carlos,SÃO CARLOS,3,Southeast,4,2019,2580,347892,29.08748627,0.458406419,52,373
35026,Rio Claro,RIO CLARO,3,Southeast,4,2019,555,270595,28.54470634,0.453500181,52,374
35027,Limeira,LIMEIRA,3,Southeast,4,2019,1886,651955,28.98736763,0.49664098,52,375
35028,Piracicaba,PIRACICABA,3,Southeast,4,2019,1864,623903,28.90553284,0.367370397,52,376
35029,Pirassununga,PIRASSUNUNGA,3,Southeast,4,2019,368,203225,29.02535629,0.557420135,52,377
35030,S.Jo<e3>o B.Vista,SÃO JOÃO DA BOA VISTA,3,Southeast,4,2019,541,433052,28.21016121,0.322048217,52,378
35031,Mogi Mirim,MOJI MIRIM,3,Southeast,4,2019,1573,429645,28.38455772,0.576728463,52,379
35032,Campinas,CAMPINAS,3,Southeast,4,2019,16047,3049716,28.25146866,0.510314763,52,380
35033,Amparo,AMPARO,3,Southeast,4,2019,86,198452,27.10042191,0.61116761,52,381
35034,Dracena,DRACENA,3,Southeast,4,2019,514,126198,31.41485786,-2.524682045,52,382
35035,Adamantina,ADAMANTINA,3,Southeast,4,2019,997,169134,30.92078781,-3.160559893,52,383
35036,Pres.Prudente,PRESIDENTE PRUDENTE,3,Southeast,4,2019,2059,614262,30.16467476,-2.680265188,52,384
35037,Tup<e3>,TUPÃ,3,Southeast,4,2019,2557,114159,30.68111038,-3.695164204,52,385
35038,Mar<ed>lia,MARÍLIA,3,Southeast,4,2019,1089,356935,30.20557404,-3.67052412,52,386
35039,Assis,ASSIS,3,Southeast,4,2019,1702,285597,30.19994354,-3.700880289,52,387
35040,Ourinhos,OURINHOS,3,Southeast,4,2019,504,314206,29.53677559,-3.381363869,52,388
35041,Itapeva,ITAPEVA,3,Southeast,4,2019,27,253893,27.78595161,-1.847418427,52,389
35042,Itapetininga,ITAPETININGA,3,Southeast,4,2019,33,219698,27.93631363,-0.963085353,52,390
35043,Tatu<ed>,TATUÍ,3,Southeast,4,2019,128,303185,28.45662498,0.296255499,52,391
35044,Cap<e3>o Bonito,CAPÃO BONITO,3,Southeast,4,2019,10,133637,27.13129807,-1.164107203,52,392
35045,Piedade,PIEDADE,3,Southeast,4,2019,15,204149,27.30238724,-0.70912087,52,393
35046,Sorocaba,SOROCABA,3,Southeast,4,2019,481,1524115,27.69862556,-0.055847727,52,394
35047,Jundia<ed>,JUNDIAÍ,3,Southeast,4,2019,1548,735587,27.29008484,0.470991552,52,395
35048,Bragan<e7>a SP,BRAGANÇA PAULISTA,3,Southeast,4,2019,184,577879,26.71447754,0.610234857,52,396
35049,Campos Jord<e3>o,CAMPOS DO JORDÃO,3,Southeast,4,2019,6,74430,25.45069695,0.517973781,52,397
35050,S.Jos<e9> Campos,SÃO JOSÉ DOS CAMPOS,3,Southeast,4,2019,723,1604628,26.52695274,0.499856919,52,398
35051,Guaratinguet<e1>,GUARATINGUETÁ,3,Southeast,4,2019,347,437056,26.7569313,0.245820254,52,399
35052,Bananal,BANANAL,3,Southeast,4,2019,19,27749,27.20923042,0.182942629,52,400
35053,Par./Paraitinga,PARAIBUNA/PARAITINGA,3,Southeast,4,2019,16,72466,26.59911156,0.425970346,52,401
35054,Caraguatatuba,CARAGUATATUBA,3,Southeast,4,2019,1519,336281,26.8321743,0.523760915,52,402
35055,Registro,REGISTRO,3,Southeast,4,2019,90,251524,28.54496956,-1.104400635,52,403
35056,Itanha<e9>m,ITANHAÉM,3,Southeast,4,2019,478,255569,28.74687195,0.366540074,52,404
35057,Osasco,OSASCO,3,Southeast,4,2019,1145,1971307,27.00029755,0.483146936,52,405
